




|İstanbul(Üsküdar/Üsküdar Bel./Kuzguncuk Mah.)-40811|3906.0|
|İstanbul(Üsküdar/Üsküdar Bel./Mehmet Akif Ersoy Mah.)-40814|18615.0|
|İstanbul(Üsküdar/Üsküdar Bel./Mimar Sinan Mah.)-98668|11344.0|
|İstanbul(Üsküdar/Üsküdar Bel./Muratreis Mah.)-40815|13558.0|
|İstanbul(Üsküdar/Üsküdar Bel./Salacak Mah.)-40804|9358.0|
|İstanbul(Üsküdar/Üsküdar Bel./Selami Ali Mah.)-40819|13101.0|
|İstanbul(Üsküdar/Üsküdar Bel./Selimiye Mah.)-40820|7922.0|
|İstanbul(Üsküdar/Üsküdar Bel./Sultantepe Mah.)-98669|10647.0|
|İstanbul(Üsküdar/Üsküdar Bel./Ünalan Mah.)-40827|34746.0|
|İstanbul(Üsküdar/Üsküdar Bel./Valide-İ Atik Mah.)-40828|19895.0|
|İstanbul(Üsküdar/Üsküdar Bel./Yavuztürk Mah.)-40830|31227.0|
|İstanbul(Üsküdar/Üsküdar Bel./Zeynep Kamil Mah.)-98670|11765.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Beştelsiz Mah.)-40838|20761.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Çırpıcı Mah.)-40837|25915.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Gökalp Mah.)-40834|18543.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Kazlıçeşme Mah.)-40840|5240.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Maltepe Mah.)-40843|9948.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Merkezefendi Mah.)-40842|23894.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Nuripaşa Mah.)-40832|26343.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Seyitnizam Mah.)-40841|22028.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Sümer Mah.)-40831|38071.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Telsiz Mah.)-40839|33905.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Veliefendi Mah.)-40836|24431.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Yenidoğan Mah.)-40833|9632.0|
|İstanbul(Zeytinburnu/Zeytinburnu Bel./Yeşiltepe Mah.)-40835|19633.0|
|||
